AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.6921.24,0.04907965813626447,0.1488294380365378,0.09974977990027334,9.97413576050285,0.24419220780000067,0.7873291674668568,0.9205186302799492,B4GT3,B4GALT3,Venous
seq.5846.24,0.0949977352804936,-0.06418545769304806,-0.15918319297354167,10.862346980594685,0.2440906534201626,0.7873811943806169,0.9205186302799492,Noggin,NOG,Venous
seq.9604.14,0.22169527022944457,0.054546905049150496,-0.16714836518029408,9.250385454407827,0.24377506869583462,0.7876441820824244,0.9206822072122839,Cadherin-11,CDH11,Venous
seq.7871.16,0.0704240290606375,-0.10065028142476251,-0.1710743104854,11.037628953211383,0.2435475698484334,0.7877914894499667,0.9207105346938291,T132A,TMEM132A,Venous
seq.11372.2,-0.10023241930550597,0.03899066676060592,0.1392230860661119,10.629305733338187,0.242770000314664,0.7883793738209934,0.9211928969202763,ZNF18,ZNF18,Venous
seq.22517.106,-0.1684037098090041,-0.06006709603824234,0.10833661377076176,9.677245324592295,0.24270825615431416,0.7884504904398515,0.9211928969202763,NSE2,NSMCE2,Venous
seq.7767.1,-0.14284187790738834,0.005246806666054482,0.14808868457344282,9.755811835701543,0.24232808134132083,0.7887380650784708,0.921331136877751,CF126,CLPSL2,Venous
seq.21545.51,0.21803868405848448,0.11537356339758276,-0.10266512066090172,9.483928206975229,0.24222623875056687,0.7888151225373607,0.921331136877751,MSTN1,MUSTN1,Venous
seq.9898.161,-0.10346628293256366,0.0067053889768118324,0.11017167190937549,9.36254969885272,0.24174278824766643,0.789157175174452,0.9215495427399051,ARI1A,ARID1A,Venous
seq.15312.14,-0.19172147480810153,-0.06781529298579692,0.12390618182230462,11.100821759117393,0.24154977874581873,0.7893100224064088,0.9215495427399051,AGO1,AGO1,Venous
seq.2312.13,0.05070398181658664,0.017856468784104962,-0.03284751303248168,6.917147242078014,0.24143649910004528,0.7893887721400654,0.9215495427399051,HCE000483,HCE000483,Venous
seq.12628.31,-0.4566799901546208,-0.22692179766629472,0.22975819248832607,14.05970828521454,0.24132837845196248,0.7894948562251105,0.9215495427399051,LANC2,LANCL2,Venous
seq.9765.4,-0.13258322286489665,-0.058854931849019465,0.07372829101587719,9.559996016556374,0.2407202208777851,0.7899386030040051,0.9219236644419597,NDE1,NDE1,Venous
seq.12046.51,0.048867029975879106,0.11779604935001053,0.06892901937413143,8.983264112877814,0.24043344053196564,0.7901672515426496,0.9220196300301247,TADBP,TARDBP,Venous
seq.23322.2,0.1502783502480014,0.0712927452005605,-0.0789856050474409,12.346365738733075,0.23992426687542068,0.7905352983503676,0.9220196300301247,MUSC,MSC,Venous
seq.5630.48,-0.2795064277909205,-0.3481797031722138,-0.06867327538129331,13.378868147166289,0.23978519295962009,0.7906647486638215,0.9220196300301247,CM35H,CD300A,Venous
seq.24683.11,-0.27694682837463347,-0.03104696160883158,0.2458998667658019,8.780338713725294,0.2397075688176397,0.7907236495060573,0.9220196300301247,GIMA7,GIMAP7,Venous
seq.5755.29,0.04763510524643344,0.061575996927162535,0.013940891680729095,8.636236988362883,0.23954235613778535,0.790825160081946,0.9220196300301247,GIP,GIP,Venous
seq.14334.3,0.03542657088758183,-0.028351972849772977,-0.06377854373735481,8.262662717810711,0.2394981074693816,0.7908587519010766,0.9220196300301247,RECO,RCVRN,Venous
seq.7198.197,0.11074602428894487,0.03464611046170063,-0.07609991382724424,9.54619410033681,0.23946542110528563,0.7908835671572396,0.9220196300301247,FA20B,FAM20B,Venous
seq.3390.72,0.10143391155851411,-0.10836802541593649,-0.2098019369744506,9.395713579754398,0.23853357194304037,0.7916151020752902,0.9225472473964543,PIK3CA/PIK3R1,PIK3CA|PIK3R1,Venous
seq.10940.25,-0.12748844446445062,-0.16393062924960589,-0.03644218478515526,9.888356683039586,0.23844803152557603,0.7916801017484332,0.9225472473964543,SRCA,SRL,Venous
seq.9224.20,0.07158300837832776,-0.04199137791750829,-0.11357438629583605,9.972483480055661,0.23838267252851947,0.7917060992227292,0.9225472473964543,Prolactin Receptor,PRLR,Venous
seq.22113.2,0.29001971189815023,0.2234221344118943,-0.06659757748625594,10.035357507999187,0.23779945660275673,0.7921731390968272,0.9228619694086376,COQ6,COQ6,Venous
seq.9470.15,0.1392556793725106,0.09700339281457104,-0.042252286557939556,8.95256087167119,0.23729029305363453,0.7925604507997533,0.9228619694086376,MET24,METTL24,Venous
seq.19289.29,0.2337519783836406,0.06561094059648198,-0.1681410377871586,11.232556851282878,0.23728413271730966,0.79256513822114,0.9228619694086376,DCUP,UROD,Venous
seq.19327.31,0.08328959395399593,0.1210837706186716,0.03779417666467566,11.341539018549206,0.2371805352752373,0.79262050435111,0.9228619694086376,Hat1,HAT1,Venous
seq.6915.2,-0.027394999423718147,0.12491174849690712,0.15230674792062526,8.044496228803341,0.23709661592284625,0.7927078359962951,0.9228619694086376,C16L2,CD164L2,Venous
seq.17673.34,-0.0699221783054842,-0.08481387533698914,-0.014891697031504947,9.246217364738252,0.23699180513360796,0.7927641744475706,0.9228619694086376,Carbonic Anhydrase VB,CA5B,Venous
