AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,EntrezGeneSymbol,contrast
seq.24457.12,-0.6481836038402995,0.11798819081156948,-2.5778813396286915,0.022405163463177953,0.27155296171103477,-4.216387704489842,USF2,USF2,Spine_vs_Laparoscopic
seq.25464.1,1.268742877406618,-0.41518798035307,2.5773245521123203,0.022429122814009435,0.27155296171103477,-4.216534091235555,CP2CJ,CYP2C19,Spine_vs_Laparoscopic
seq.2638.12,0.46250719103760723,-0.16062206029423973,2.5772655838227734,0.02243166175225928,0.27155296171103477,-4.216549595191166,M-CSF R,CSF1R,Spine_vs_Laparoscopic
seq.23358.42,0.8079015992147736,-0.2040909629722257,2.576125008754542,0.02248082502494681,0.27155296171103477,-4.216849491179011,F118A,FAM118A,Spine_vs_Laparoscopic
seq.7182.1,-0.566567023999234,0.14132351996032386,-2.5752193263680447,0.022519937656610534,0.27155296171103477,-4.217087647175175,"carboxylesterase, liver",CES1,Spine_vs_Laparoscopic
seq.3805.16,0.6646563196745794,-0.19510377955732686,2.574735418825454,0.02254086254438859,0.27155296171103477,-4.217214902010699,Endocan,ESM1,Spine_vs_Laparoscopic
seq.8606.39,0.9696250600234,-0.24536184736641883,2.5747103695635456,0.02254194622333988,0.27155296171103477,-4.2172214894474545,GPNMB,GPNMB,Spine_vs_Laparoscopic
seq.15614.168,1.2090980271704168,-0.41196473383154747,2.5744255924768606,0.022554269764629802,0.27155296171103477,-4.217296380928937,LIRA2,LILRA2,Spine_vs_Laparoscopic
seq.15418.25,-1.3285383121257317,0.5703831150421689,-2.5741648893763345,0.022565557227787934,0.27155296171103477,-4.217364942991871,MK10,MAPK10,Spine_vs_Laparoscopic
seq.22023.3,-1.0371950854226029,0.34414068747174903,-2.573747406371374,0.022583644041086266,0.27155296171103477,-4.217474739689456,AADAT,AADAT,Spine_vs_Laparoscopic
seq.9910.9,-0.8048109796830717,0.2639388067792652,-2.5728648942947228,0.022621923642604777,0.27155296171103477,-4.217706850640772,MTAP,MTAP,Spine_vs_Laparoscopic
seq.13122.19,1.1379599216975578,-0.3437508403752565,2.5726990476335527,0.022629124356307172,0.27155296171103477,-4.217750472225369,FLRT2,FLRT2,Spine_vs_Laparoscopic
seq.3049.61,0.34779341509067646,-0.07485435591472973,2.572059034395272,0.0226569331554942,0.27155296171103477,-4.217918816676927,Trypsin,PRSS1,Spine_vs_Laparoscopic
seq.12663.1,1.3300365404405303,-0.3957974282110402,2.5719645634335704,0.022661040747368747,0.27155296171103477,-4.217943666424365,THTR,TST,Spine_vs_Laparoscopic
seq.15570.99,0.34768123751693114,-0.07796495873163645,2.5716466080923515,0.022674870713328233,0.27155296171103477,-4.2180273032431455,Complement receptor type 2,CR2,Spine_vs_Laparoscopic
seq.4914.10,1.136290881598201,-0.3646560858531054,2.569351791826869,0.022774929429503012,0.27155296171103477,-4.218631013017971,HCG,CGA|CGB3|CGB7,Spine_vs_Laparoscopic
seq.12436.84,-0.6380937553338126,0.1817673576767357,-2.5682866526401753,0.02282151649437094,0.27155296171103477,-4.218911265420393,GST omega-1,GSTO1,Spine_vs_Laparoscopic
seq.5843.60,0.6000931747509015,-0.03584156193103327,2.5677528072711113,0.02284490044169901,0.27155296171103477,-4.219051736912708,NG36,EHMT2,Spine_vs_Laparoscopic
seq.18301.10,-1.4497714726906312,0.5232937266491534,-2.5670887491662415,0.022874020377144148,0.27155296171103477,-4.219226480413056,NAIF1,NAIF1,Spine_vs_Laparoscopic
seq.15533.97,1.3339578783433126,-0.41881522878263483,2.5665602784040766,0.022897220220559632,0.27155296171103477,-4.219365551873014,Macrophage scavenger receptor,MSR1,Spine_vs_Laparoscopic
seq.13381.49,0.41741967010572995,-0.09927232765014156,2.5664029160921764,0.022904132809068417,0.27155296171103477,-4.219406964279788,B4GT1,B4GALT1,Spine_vs_Laparoscopic
seq.17138.8,0.9981126857381123,-0.38117120169003593,2.565516023511025,0.022943129801296952,0.27155296171103477,-4.219640374607603,GST A1-1,GSTA1,Spine_vs_Laparoscopic
seq.21945.4,1.5903104354099642,-0.5011283312121151,2.5647930134927197,0.022974968253107422,0.27155296171103477,-4.219830667721969,WNT5B,WNT5B,Spine_vs_Laparoscopic
seq.4666.202,-0.5372176483316136,0.13300406854972815,-2.56406740302074,0.02300696411308852,0.27155296171103477,-4.220021656997603,No Protein,,Spine_vs_Laparoscopic
seq.11150.3,0.7094007342744173,-0.14254139682536993,2.563996607425889,0.023010088154143373,0.27155296171103477,-4.220040291865726,Collagen a1(VI),COL6A1,Spine_vs_Laparoscopic
seq.16288.17,0.3961463380513957,-0.10089796937535993,2.5621528360823125,0.023091593790565815,0.27155296171103477,-4.2205256499674455,EPHA4,EPHA4,Spine_vs_Laparoscopic
seq.19127.1,1.5907528689239552,-0.5044691745040385,2.5614275989832613,0.023123729902219697,0.27155296171103477,-4.2207165835262845,HSPB6,HSPB6,Spine_vs_Laparoscopic
seq.24215.8,0.553452548380015,-0.16541273064720693,2.560885594249087,0.023147774960004676,0.27155296171103477,-4.220859285004502,PRRX1,PRRX1,Spine_vs_Laparoscopic
seq.9267.2,1.101137731528571,-0.32178100907689117,2.5608580002208003,0.02314899976458912,0.27155296171103477,-4.220866550259877,CBPA4,CPA4,Spine_vs_Laparoscopic
seq.8993.151,0.43278336349428687,-0.10639275972660507,2.5592638728254675,0.02321986393832701,0.27155296171103477,-4.221286297957108,RIPK2,RIPK2,Spine_vs_Laparoscopic
seq.9834.62,0.49133212060375553,-0.0639300477688205,2.558527146226425,0.02325268455295768,0.27155296171103477,-4.221480303430074,ADH1B,ADH1B,Spine_vs_Laparoscopic
seq.16594.44,1.0357877317202946,-0.39150314970912364,2.5579034746533487,0.023280503646646297,0.27155296171103477,-4.221644546942584,FAIM1,FAIM,Spine_vs_Laparoscopic
seq.7194.36,1.2519398653401175,-0.3771285528249703,2.557891865561654,0.023281021778768316,0.27155296171103477,-4.2216476042704185,NPTN,NPTN,Spine_vs_Laparoscopic
seq.5617.41,-0.5603140251134419,0.15555335205472373,-2.5574440992339933,0.0233010147941324,0.27155296171103477,-4.221765528623638,NPFF,NPFF,Spine_vs_Laparoscopic
seq.20187.10,1.3902556964247363,-0.4046535787266681,2.556500587112778,0.02334319739798129,0.27155296171103477,-4.222014027638217,Integrin aVb3,ITGAV|ITGB3,Spine_vs_Laparoscopic
seq.4192.10,-0.8557575055276572,0.1464073125384949,-2.5564409328376705,0.02334586690117655,0.27155296171103477,-4.222029739832656,AK1A1,AKR1A1,Spine_vs_Laparoscopic
seq.17396.23,1.29771062395373,-0.4548306378325857,2.556161865287482,0.023358358967805835,0.27155296171103477,-4.222103243788325,ADH1A,ADH1A,Spine_vs_Laparoscopic
seq.17384.110,-1.6158244676064828,0.5959441757750027,-2.5560059147117924,0.023365342685694925,0.27155296171103477,-4.2221443205486455,K6PF,PFKM,Spine_vs_Laparoscopic
seq.3872.2,-1.562280443726608,0.5327927073927933,-2.5554358679494498,0.023390887446665395,0.27155296171103477,-4.222294473108485,TCTP,TPT1,Spine_vs_Laparoscopic
seq.21348.22,0.37123294908528903,0.008224232166378798,2.555379129974794,0.02339343144569819,0.27155296171103477,-4.222309418501824,TRPT1,TRPT1,Spine_vs_Laparoscopic
seq.19243.2,-0.3949684468804423,0.035747774463210945,-2.5550782261786487,0.02340692773689418,0.27155296171103477,-4.222388680973074,PFD2,PFDN2,Spine_vs_Laparoscopic
seq.8690.25,-0.3031398932773593,-0.04208539030353039,-2.554324737973408,0.02344075654998344,0.27155296171103477,-4.222587169456191,CAV3,CAV3,Spine_vs_Laparoscopic
seq.9511.61,0.6506601923983026,-0.07533912495640542,2.5528601011757814,0.023506648317033172,0.27155296171103477,-4.2229730283281395,NXPH2,NXPH2,Spine_vs_Laparoscopic
seq.3132.1,-0.534948793498421,-0.0792144109607656,-2.5528012577766583,0.023509299322412504,0.27155296171103477,-4.222988531605177,VEGF-C,VEGFC,Spine_vs_Laparoscopic
seq.8528.74,1.0438919836830278,-0.35028920298871835,2.5527009217852052,0.02351382031213668,0.27155296171103477,-4.223014966971966,ISLR2,ISLR2,Spine_vs_Laparoscopic
seq.21967.20,1.4321282087305214,-0.37646237135097227,2.5522854309197225,0.023532550640069462,0.27155296171103477,-4.223124438017942,DHI1,HSD11B1,Spine_vs_Laparoscopic
seq.3719.2,-0.3793946048666367,-0.07507426766083514,-2.550890168197544,0.023595554477294566,0.27155296171103477,-4.22349208075777,p27Kip1,CDKN1B,Spine_vs_Laparoscopic
seq.4712.28,-1.041622525662654,0.1837471860515841,-2.5502081592818513,0.02362641014001197,0.27155296171103477,-4.223671800971636,Apo D,APOD,Spine_vs_Laparoscopic
seq.15385.116,0.6495034462631182,-0.0773902286657709,2.5499430161390357,0.02363841633493343,0.27155296171103477,-4.223741673112504,FABP2,FABP2,Spine_vs_Laparoscopic
seq.16610.13,1.0958743536280275,-0.3127392060349363,2.549225074297035,0.023670955684238885,0.27155296171103477,-4.2239308771068576,LRP10,LRP10,Spine_vs_Laparoscopic
seq.9598.23,-0.3314974614659067,0.042173270168916886,-2.548346261567086,0.023710845018668474,0.27155296171103477,-4.224162491510575,CSMD1,CSMD1,Spine_vs_Laparoscopic
seq.2925.9,0.8473844341737329,-0.16719914550244397,2.548242585615919,0.023715555146674193,0.27155296171103477,-4.224189816787404,PAI-1,SERPINE1,Spine_vs_Laparoscopic
seq.13098.93,1.4689912794045745,-0.47477514882659166,2.546501404738311,0.02379479415200581,0.27155296171103477,-4.224648764136863,VEGF-D,VEGFD,Spine_vs_Laparoscopic
seq.20173.39,-0.503160488978282,0.06108601045760557,-2.546338530731253,0.023802219394872134,0.27155296171103477,-4.224691698415513,CAN9,CAPN9,Spine_vs_Laparoscopic
seq.13397.88,1.5041290504646068,-0.4292103985466806,2.5459652472038514,0.023819245401891977,0.27155296171103477,-4.224790099662804,HBD-2,DEFB4A,Spine_vs_Laparoscopic
seq.5111.15,1.0116553635852505,-0.2911574308268465,2.5449933634770305,0.0238636295567303,0.27155296171103477,-4.225046311747349,NRX3B,NRXN3,Spine_vs_Laparoscopic
seq.5301.7,1.178604611635247,-0.3176840934881482,2.544921922660848,0.023866895273334014,0.27155296171103477,-4.225065146066531,Eotaxin,CCL11,Spine_vs_Laparoscopic
seq.12976.49,0.3868577524297321,-0.06291998589618657,2.544513848325686,0.02388555751073719,0.27155296171103477,-4.2251727309273495,Vinexin b,SORBS3,Spine_vs_Laparoscopic
seq.22509.9,0.85337580662715,-0.2008861779540648,2.5443627212923454,0.023892472489695518,0.27155296171103477,-4.225212575005534,NDUF5,NDUFAF5,Spine_vs_Laparoscopic
seq.2970.60,-0.9234185201131287,-0.002443015181833689,-2.5437418912942587,0.023920899489359815,0.27155296171103477,-4.225376259581967,AREG,AREG,Spine_vs_Laparoscopic
seq.4413.3,0.38701510897465563,-0.1387899008050817,2.543367887824372,0.023938040361521664,0.27155296171103477,-4.225474871180013,SLPI,SLPI,Spine_vs_Laparoscopic
seq.10495.10,0.4017681955615762,-0.029585459498170225,2.543066450905033,0.023951864070651595,0.27155296171103477,-4.225554351670654,Fc_MOUSE,,Spine_vs_Laparoscopic
seq.6387.61,1.4892747375783408,-0.48362347703594183,2.5426879702618237,0.023969231856915428,0.27155296171103477,-4.2256541491488395,HD-5,DEFA5,Spine_vs_Laparoscopic
seq.14341.8,-0.8065609272098997,0.2544720690688398,-2.5426615821146,0.02397044321356699,0.27155296171103477,-4.22566110726721,FA69C,DIPK1C,Spine_vs_Laparoscopic
seq.6420.4,-0.6492000195308776,0.21099154267867717,-2.5420512229337566,0.023998478432249143,0.27155296171103477,-4.22582205298491,SDHF2,SDHAF2,Spine_vs_Laparoscopic
seq.13568.30,-0.529962383461492,-0.020643330825483048,-2.5413131555054664,0.024032421817646074,0.27155296171103477,-4.226016684566575,PSMD4,PSMD4,Spine_vs_Laparoscopic
seq.2975.19,-0.5225189314474101,0.004266905226545603,-2.5410834610656474,0.02404299480112256,0.27155296171103477,-4.226077258318055,CTGF,CCN2,Spine_vs_Laparoscopic
seq.10907.116,1.3885466665466706,-0.4517695022398643,2.5404004628146772,0.024074460151233823,0.27155296171103477,-4.226257381380151,NTRI,NTM,Spine_vs_Laparoscopic
seq.8323.163,-0.3659933822213599,0.006201449126813863,-2.5399605495888915,0.0240947477246186,0.27155296171103477,-4.226373402242751,TFF3,TFF3,Spine_vs_Laparoscopic
seq.15503.15,1.23837076855193,-0.3934268082412979,2.5393978530003056,0.024120721749025312,0.27155296171103477,-4.226521811364279,Lefty-A,LEFTY2,Spine_vs_Laparoscopic
seq.16609.106,1.0232382445710069,-0.34185791905372115,2.5391932896569687,0.02413017106294176,0.27155296171103477,-4.226575765818519,KIRR2,KIRREL2,Spine_vs_Laparoscopic
seq.21544.4,0.6374210326588694,-0.09548469801569315,2.539131730307229,0.02413301534815431,0.27155296171103477,-4.22659200253031,ATLA3,ATL3,Spine_vs_Laparoscopic
seq.5491.12,1.522041320568284,-0.532677237865275,2.538242562155361,0.024174134494007227,0.27155296171103477,-4.226826535690679,Testican-2,SPOCK2,Spine_vs_Laparoscopic
seq.9934.29,-0.5471199236418616,-0.033801437317729555,-2.537175884438006,0.024223551586541013,0.27155296171103477,-4.227107911686077,PIPNA,PITPNA,Spine_vs_Laparoscopic
seq.11278.4,1.4353303873195313,-0.44794927379014443,2.5371076802631327,0.02422671466228171,0.27155296171103477,-4.227125903881531,COL11A2,COL11A2,Spine_vs_Laparoscopic
seq.9076.25,1.545784707131055,-0.5045939213690206,2.537092338022248,0.0242274262376453,0.27155296171103477,-4.227129951163141,PENK,PENK,Spine_vs_Laparoscopic
seq.10339.48,0.5600298995498586,-0.06385913967639094,2.5369700889280415,0.024233096888193643,0.27155296171103477,-4.227162200636176,NSE,ENO2,Spine_vs_Laparoscopic
seq.4394.71,-0.630349525803302,-0.04269840203571418,-2.535532140835774,0.024299893685360282,0.27155296171103477,-4.2275415564536925,FGF-8A,FGF8,Spine_vs_Laparoscopic
seq.17787.1,1.7388648837994924,-0.0987693368045554,2.535436207113879,0.024304356389293513,0.27155296171103477,-4.227566866964473,Enoyl-CoA hydratase,ECHS1,Spine_vs_Laparoscopic
seq.4995.16,-0.7392138940974654,0.2414989214649208,-2.5337199375005555,0.024384328459909076,0.27155296171103477,-4.228019708067223,HPG-,HPGD,Spine_vs_Laparoscopic
seq.6300.14,1.0706218272622952,-0.30788062631077323,2.533687983103625,0.02438581982320352,0.27155296171103477,-4.228028139871624,Fc_MOUSE,,Spine_vs_Laparoscopic
seq.9177.6,1.4645266083147366,-0.4915022264205689,2.533076041615471,0.02441439708430788,0.27155296171103477,-4.228189616868077,FAM3B,FAM3B,Spine_vs_Laparoscopic
seq.12768.3,-0.4020007181307894,0.05428168572369637,-2.533030242304345,0.024416537179151054,0.27155296171103477,-4.2282017025400584,PPR3B,PPP1R3B,Spine_vs_Laparoscopic
seq.19376.74,1.2299662657584969,-0.3628793509505191,2.5327552786831324,0.024429389387646896,0.27155296171103477,-4.2282742617425,NNMT,NNMT,Spine_vs_Laparoscopic
seq.11817.1,-0.7187034101404537,0.10908618771568553,-2.532509671033124,0.024440874965796732,0.27155296171103477,-4.228339075607137,KS6B1,RPS6KB1,Spine_vs_Laparoscopic
seq.5012.67,-1.5709928077872983,-0.08319238205898734,-2.5321910240532564,0.024455783903918647,0.27155296171103477,-4.228423165796146,"Myokinase, human",AK1,Spine_vs_Laparoscopic
seq.3736.60,0.5752082665645797,-0.16160948027781505,2.5321302644137478,0.02445862773633854,0.27155296171103477,-4.228439200357745,BMP-6,BMP6,Spine_vs_Laparoscopic
seq.19265.9,-1.9524176253937848,0.2682844990555921,-2.53202899851535,0.024463368157254146,0.27155296171103477,-4.228465924750465,TCPA,TCP1,Spine_vs_Laparoscopic
seq.10823.19,0.8718209210651532,-0.2832012537118431,2.5308698358685406,0.02451769353727811,0.27155296171103477,-4.228771846363092,Fc_MOUSE,,Spine_vs_Laparoscopic
seq.23544.10,1.0933034669222577,-0.3365191123589731,2.530249332220632,0.02454682183620559,0.27155296171103477,-4.228935618470505,TCP10,TCP10L3,Spine_vs_Laparoscopic
seq.10990.21,-0.7159816180814764,0.24512801559466788,-2.5301120598676174,0.024553270313424934,0.27155296171103477,-4.22897185039045,LRRK2,LRRK2,Spine_vs_Laparoscopic
seq.4546.27,1.1200683387492145,-0.31741211671303454,2.5297016277425093,0.024572560422182966,0.27155296171103477,-4.229080182890159,EMR2,ADGRE2,Spine_vs_Laparoscopic
seq.12707.26,-0.8262871178563137,0.3004153153576697,-2.5292903706729835,0.024591903945799604,0.27155296171103477,-4.229188736558911,DPYL3,DPYSL3,Spine_vs_Laparoscopic
seq.21707.15,0.8190997438967411,-0.24819694172101844,2.528962160475055,0.02460735187373834,0.27155296171103477,-4.2292753719868825,C1QL3,C1QL3,Spine_vs_Laparoscopic
seq.11152.46,1.4222519081973377,-0.449754792034903,2.5285361098757266,0.02462741881638165,0.27155296171103477,-4.229387836936088,kallikrein 13,KLK13,Spine_vs_Laparoscopic
seq.13660.76,1.5144176992960927,-0.5216631507453472,2.5275264253460796,0.02467503782238769,0.27155296171103477,-4.2296543788872265,Angiopoietin-2,ANGPT2,Spine_vs_Laparoscopic
seq.6214.84,0.7097039690982335,-0.16863855540443376,2.526123528666226,0.024741348839852458,0.27155296171103477,-4.230024757189271,IFNA8,IFNA8,Spine_vs_Laparoscopic
seq.25308.8,-0.6617945575944643,0.23585766375341657,-2.5257181192004916,0.024760543358328974,0.27155296171103477,-4.230131796576246,LIMK1,LIMK1,Spine_vs_Laparoscopic
seq.5748.20,-0.6338208260946865,0.09029456889885419,-2.525515828706471,0.024770126367461613,0.27155296171103477,-4.230185208131549,Acid ceramidase,ASAH1,Spine_vs_Laparoscopic
seq.14150.7,0.7477397779352086,-0.07885566007740656,2.5252061770827963,0.02478480226174855,0.27155296171103477,-4.2302669682562355,IL-1F6,IL36A,Spine_vs_Laparoscopic
seq.13686.2,0.7233665298634456,-0.11966409311330321,2.525098655277446,0.02478990020063827,0.27155296171103477,-4.230295358662005,IL-5 Ra,IL5RA,Spine_vs_Laparoscopic
seq.21509.29,0.7097961773965945,-0.04468377325522729,2.524334990904853,0.02482613693874289,0.27155296171103477,-4.230497005728269,GL8D2,GLT8D2,Spine_vs_Laparoscopic
seq.20066.19,0.7361863131470098,-0.24221381491941232,2.5236589084054857,0.024858260381091114,0.27155296171103477,-4.230675536347203,Frizzled-5,FZD5,Spine_vs_Laparoscopic
seq.2992.59,1.2622878901326255,-0.37639597926974,2.5234534802364124,0.024868029038636084,0.27155296171103477,-4.2307297848130005,IL-17 sR,IL17RA,Spine_vs_Laparoscopic
seq.3860.7,-0.7628383145101361,7.390907352740802e-4,-2.5225745124310035,0.024909868061663336,0.27155296171103477,-4.230961907813225,PSA6,PSMA6,Spine_vs_Laparoscopic
seq.16926.44,-0.5343562101873485,0.12160693697250258,-2.5216358065851963,0.024954625465183823,0.27155296171103477,-4.231209823728137,"Alkaline phosphatase, liver",ALPL,Spine_vs_Laparoscopic
seq.5238.26,-0.5923899780499081,0.0356501990748573,-2.5213075483183154,0.024970295051265277,0.27155296171103477,-4.231296522150959,PPIE,PPIE,Spine_vs_Laparoscopic
seq.9829.91,1.126785979302855,-0.28028339710140643,2.5211830594088167,0.02497624007383523,0.27155296171103477,-4.231329402282979,SULT 2A1,SULT2A1,Spine_vs_Laparoscopic
seq.24944.12,-0.5082263099700584,0.16339283205885372,-2.520837501817293,0.02499274947030219,0.27155296171103477,-4.231420672896251,REPS2,REPS2,Spine_vs_Laparoscopic
seq.10760.107,1.1143873705882976,-0.2968786584141436,2.5204868037773656,0.02500951519860282,0.27155296171103477,-4.231513303645397,GRIA4,GRIA4,Spine_vs_Laparoscopic
seq.25472.12,0.5778927975540172,-0.04098852738761427,2.5204155613028254,0.025012922391622738,0.27155296171103477,-4.231532121394803,BEGIN,BEGAIN,Spine_vs_Laparoscopic
seq.25918.60,-0.6307493376036657,0.20636483480505388,-2.5200685253538984,0.025029525882469063,0.27155296171103477,-4.231623787743388,HLAE,HLA-E,Spine_vs_Laparoscopic
seq.2590.69,1.3006462908763579,-0.4308514996025516,2.5192295582553546,0.02506970902945342,0.27155296171103477,-4.231845402972988,ROR1,ROR1,Spine_vs_Laparoscopic
seq.6574.11,0.42120950131850676,-0.10787888769517269,2.5186644397718467,0.02509681092474019,0.27155296171103477,-4.2319946882162665,FAIM3,FCMR,Spine_vs_Laparoscopic
seq.3875.62,-0.5914623222743358,-0.06939902139785532,-2.5180698668939825,0.025125355835293125,0.27155296171103477,-4.232151761082452,ARI3A,ARID3A,Spine_vs_Laparoscopic
seq.5837.49,1.2352209254284103,-0.383911915546374,2.517473105491594,0.02515403723635267,0.27155296171103477,-4.232309419070914,LIF sR,LIFR,Spine_vs_Laparoscopic
seq.9409.11,1.4810235562241818,-0.4815621542923125,2.5168137454416146,0.025185763882122035,0.27155296171103477,-4.232483623049872,TRYB1,TPSAB1,Spine_vs_Laparoscopic
seq.18231.147,0.5585029590918404,-0.020392001292488082,2.5146047390167996,0.02529233626045711,0.27155296171103477,-4.233067307797105,PRND,PRND,Spine_vs_Laparoscopic
seq.6340.10,0.34144353841476727,-0.08401613058521103,2.5145475899688057,0.025295099137480893,0.27155296171103477,-4.233082409521357,Fc_MOUSE,,Spine_vs_Laparoscopic
seq.21929.53,-2.070983396467541,0.5040517405316677,-2.5132508478193425,0.025357868393253654,0.27155296171103477,-4.233425092625079,UB2D3/ PolyUbiquitin K48,UBE2D3|UBB,Spine_vs_Laparoscopic
seq.14655.1,-1.014114968760085,-0.02022886950630835,-2.513178816192285,0.025361359499571478,0.27155296171103477,-4.233444128989965,DJC17,DNAJC17,Spine_vs_Laparoscopic
seq.5080.131,0.3311117481230343,-0.06602913675787248,2.513000042441866,0.02537002599976712,0.27155296171103477,-4.233491375368208,GPNMB,GPNMB,Spine_vs_Laparoscopic
seq.21951.32,-0.7961335329049001,0.28525046236179713,-2.5118074496572755,0.025427912836779316,0.27155296171103477,-4.2338065698840115,ARNT,ARNT,Spine_vs_Laparoscopic
seq.23200.25,0.9961351628743434,-0.29552510979788355,2.5115370295574553,0.025441056324764372,0.27155296171103477,-4.233878043961186,C1QT4,C1QTNF4,Spine_vs_Laparoscopic
seq.2501.51,0.40813907412266387,-0.08385329286569314,2.5113461079180293,0.025450339808719,0.27155296171103477,-4.233928506839513,Cadherin E,CDH1,Spine_vs_Laparoscopic
seq.13256.21,0.6194929027006122,-0.1862205642354812,2.510944619715685,0.025469872636511282,0.27155296171103477,-4.234034627265676,SHAN1,SHANK1,Spine_vs_Laparoscopic
seq.24470.20,-1.4067984575980248,0.3903455998968182,-2.5106271068900536,0.025485330184874706,0.27155296171103477,-4.234118553702924,PCBP3,PCBP3,Spine_vs_Laparoscopic
seq.8890.9,0.6768422267766936,-0.163120558736381,2.509793064087007,0.025525977078563914,0.27155296171103477,-4.234339020883879,T132B,TMEM132B,Spine_vs_Laparoscopic
seq.16035.8,1.0079670642170924,-0.2966200355804471,2.5097208613694137,0.02552949879376539,0.27155296171103477,-4.234358107255496,VEGF sR3,FLT4,Spine_vs_Laparoscopic
seq.2846.24,-2.021443057934391,0.11508501319313395,-2.5096056644663216,0.0255351185345652,0.27155296171103477,-4.23438855909785,Ubiquitin+1,RPS27A,Spine_vs_Laparoscopic
seq.18884.22,-0.9029180048496903,0.016076267866714417,-2.509342527355571,0.02554795982235766,0.27155296171103477,-4.234458119294089,DNJB4,DNAJB4,Spine_vs_Laparoscopic
seq.7136.7,0.7819093554879918,-0.16017182167255908,2.508655986322001,0.025581492790628005,0.27155296171103477,-4.2346396123689685,Fc_MOUSE,,Spine_vs_Laparoscopic
seq.12817.1,-0.7414460753885636,0.242192877109679,-2.5083578634327064,0.02559606729287626,0.27155296171103477,-4.234718426532302,GEM,GEM,Spine_vs_Laparoscopic
seq.4328.2,1.146895541502963,-0.33970353414868876,2.5077530156055516,0.025625661373920108,0.27155296171103477,-4.234878334152721,BOC,BOC,Spine_vs_Laparoscopic
seq.23923.26,-1.0735378694579325,0.4892899186719806,-2.5074145333915636,0.025642237038901613,0.27155296171103477,-4.234967823962772,PPM1F,PPM1F,Spine_vs_Laparoscopic
seq.3296.92,0.4339355683688832,-0.011446011289224808,2.507341458458519,0.025645816912810572,0.27155296171103477,-4.234987144204881,CNTN2,CNTN2,Spine_vs_Laparoscopic
seq.4153.11,-0.9357409888773639,0.16124208400925388,-2.5070701772960073,0.025659110932964094,0.27155296171103477,-4.235058868969459,alpha-1-antichymotrypsin complex,SERPINA3,Spine_vs_Laparoscopic
seq.5699.19,1.3551612380980622,-0.4481416400198137,2.5041481404211305,0.02580272491744777,0.27155296171103477,-4.2358315222798275,CI061,FAM189A2,Spine_vs_Laparoscopic
seq.19188.21,-1.8923733121620143,0.5371044118806546,-2.5034643369466534,0.025836444327156902,0.27155296171103477,-4.236012358706438,NAP2L,NAP1L4,Spine_vs_Laparoscopic
seq.4792.51,0.6262828909142775,-0.14553620479710946,2.5029430138598547,0.025862180036860756,0.27155296171103477,-4.236150231978092,C34 gp41 HIV Fragment,env,Spine_vs_Laparoscopic
seq.21737.20,1.0344309995240544,-0.3073138599532144,2.5025733107367194,0.025880445789441868,0.27155296171103477,-4.236248009697611,SIAT2,ST6GAL2,Spine_vs_Laparoscopic
seq.23631.1,-0.6975256789322996,0.2461265754228279,-2.5025608233799974,0.025881062963042174,0.27155296171103477,-4.236251312352213,GALK2,GALK2,Spine_vs_Laparoscopic
seq.24687.18,-1.2554286627921734,-0.017808940880375435,-2.502519184130885,0.025883121038490046,0.27155296171103477,-4.236262325116817,TTPAL,TTPAL,Spine_vs_Laparoscopic
seq.6384.19,-0.7040908135919867,0.11406588033734089,-2.5019432692329007,0.025911602544026267,0.27155296171103477,-4.236414646623948,WFDC3,WFDC3,Spine_vs_Laparoscopic
seq.6527.1,0.4869637690105479,-0.1111735946177445,2.501170032245496,0.02594988987647738,0.27155296171103477,-4.236619166793134,TRIL,TRIL,Spine_vs_Laparoscopic
seq.2201.17,0.3710819600029403,-0.08872252599472885,2.500398809623158,0.025988131638033235,0.27155296171103477,-4.236823165220256,Endostatin,COL18A1,Spine_vs_Laparoscopic
seq.8009.121,0.44268944352129597,-0.11353459136902828,2.499840595034159,0.02601584499714279,0.27155296171103477,-4.2369708271202136,SURF1,SURF1,Spine_vs_Laparoscopic
seq.4187.49,-1.8043993394138163,0.3129089303368177,-2.4987836436053454,0.026068396694658262,0.27155296171103477,-4.237250433314523,6-Phosphogluconate dehydrogenase,PGD,Spine_vs_Laparoscopic
seq.11286.78,-1.2145717362536865,0.36240598942190444,-2.4987744547275055,0.026068854013376785,0.27155296171103477,-4.2372528642328655,SELS,SELENOS,Spine_vs_Laparoscopic
seq.14091.42,0.843436246066262,-0.16392163081029634,2.4986020048991318,0.026077438051654602,0.27155296171103477,-4.237298486136665,Carbonyl reductase 3,CBR3,Spine_vs_Laparoscopic
seq.19323.1,0.9078786598741977,-0.2320896966969365,2.4979802656080308,0.026108408939920162,0.27155296171103477,-4.237462972895451,RCAS1,EBAG9,Spine_vs_Laparoscopic
seq.14756.29,1.043865916600937,-0.27029360615718545,2.4977269708938477,0.02612103651899697,0.27155296171103477,-4.237529986341652,sICAM-2,ICAM2,Spine_vs_Laparoscopic
seq.18415.16,-0.9537416972249563,0.3622510561213533,-2.4972944172867915,0.026142614318926588,0.27155296171103477,-4.237644428513486,ARL6,ARL6,Spine_vs_Laparoscopic
seq.10558.26,1.2884722043053534,-0.42328446664792657,2.4971920898007007,0.026147721398328976,0.27155296171103477,-4.237671502144468,PCDH9,PCDH9,Spine_vs_Laparoscopic
