pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_THYROID_CANCER,0.7072469325153374,0.8123782332946444,0.018872189166085587,0.2510327515253358,0.8260967559920653,18,5594;3265;7170;7849;4609;5595;1499;673;5468
KEGG_PPAR_SIGNALING_PATHWAY,0.7217636022514071,0.8191728566314659,0.01824775988333999,0.21280605753935375,0.8375954095141308,35,5170;11001;5106;7316;5360;1622;5105;4199;51;34;1375
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.7243697478991596,0.8191728566314659,0.019889855417925886,-0.26530521514911004,-0.8064214266647824,13,4853;4854;4851;3845;51513;6654;1956;5604;2114
KEGG_NOTCH_SIGNALING_PATHWAY,0.7276182432432432,0.8191728566314659,0.01989866316359783,-0.22971355949212824,-0.8249564805209806,23,54567;182;4853;2648;4242;4854;28514;4851;8850;1856
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.7409047160731472,0.8286434324502305,0.01824005308481713,0.2372866320919519,0.8040646843913596,20,5170;5594;5294;481
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.7588941762973034,0.8432157514414482,0.020333617428581342,-0.1697249175917312,-0.8657577389838138,101,3107;4277;259197;8795;9437;3459;355;3454;962;80328;3456;3805;51744;3460;27040;100507436;7124;3823;3812;356;3804;3384;4893;57292
KEGG_LYSINE_DEGRADATION,0.7738714374869982,0.8542736647583746,0.018747173343972964,-0.22639444140318965,-0.7850767435598196,20,217;55870
KEGG_APOPTOSIS,0.7859507171754322,0.8594527542586795,0.016700728570071988,0.18698997826656527,0.8165342925833156,53,8517;5294;208;4790;329;330;11261;843;51135;1439;8793;5535;207;841;8772;3551;8717
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.7886742921432589,0.8594527542586795,0.01693485887028309,0.2073537235258361,0.7904357996648201,31,8517;4790;51728;4793;3449;3443;23586;3551;3442;6352;3439;3441;81030;8737
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.7986124494122182,0.8647395949049497,0.017152112660941823,0.26344750625029534,0.7444676303831713,11,5321
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.82069395387492206,0.8830251402451693,0.017856905382291188,-0.25346795263465616,-0.7311815409746457,11,10678;6482;2683;9435
KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.829451395572666,0.8868348254550517,0.01658185363370947,0.21697603190586684,0.7352405952109161,20,5213;226;2539;55276;25796;7086;5226;22934
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.8443721286370597,0.8971453866768759,0.016241482595981384,0.21222239579317545,0.73718272018987,22,2744;2875;2747;2805;7915
KEGG_DILATED_CARDIOMYOPATHY,0.8603019349351477,0.9083933474470504,0.017503240504604636,-0.19374487515048885,-0.7344822883051544,28,3479;7124;7137;4634;55799;1605;7139;7040;7273
KEGG_LINOLEIC_ACID_METABOLISM,0.8826105087572977,0.9261962128934605,0.016841385721899887,-0.2281559009572416,-0.6768558812581462,12,5320;1557
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.8978017740069417,0.9363576784121478,0.015458037970262545,0.235153296148664,0.6465124525897313,10,3073;10317
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.9075702337550933,0.9364434145044257,0.016844835613601568,-0.17649346250461867,-0.7053453330668427,34,217;2752;26
KEGG_RIBOSOME,0.9089009611366485,0.9364434145044257,0.016443969643239277,-0.19681123167204181,-0.6637460331669215,18,6136
KEGG_ETHER_LIPID_METABOLISM,0.9200841219768665,0.9422548237112489,0.01636060403431623,-0.1954148243195828,-0.646605760787332,17,5320;5050;5319;5051;5049;84647;81579
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.961966961198617,0.9792478048129635,0.01440568733994104,0.19392501167047377,0.5624650127331963,12,3073;8869
KEGG_O_GLYCAN_BIOSYNTHESIS,0.9689346293119878,0.9804695653752257,0.014188365605195988,0.17678970703217983,0.5730960141353723,17,55808;51301;192134;9334;29071;114805
KEGG_PROPANOATE_METABOLISM,0.9780282766526557,0.9838154262186477,0.014089358324529457,0.17367929605710827,0.5528276230551925,16,3939;3945;219
KEGG_ARACHIDONIC_ACID_METABOLISM,0.9855134213890072,0.9855134213890072,0.015551546099886527,-0.1476693435154744,-0.5654307740906316,29,5320;1557;873;27306;5319;5730;874;8644;84647;81579;6916
