AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.16593.3,-0.04577757578077524,0.05919535674743415,0.10497293252820938,11.424090811215038,0.08199765289531201,0.9217863590696345,0.9540962676151283,FADD,FADD,Arterial
seq.2665.26,0.001260841160259929,0.09682208245310164,0.09556124129284171,12.411698486488882,0.08170853322159947,0.9220493124318729,0.9540962676151283,BCMA,TNFRSF17,Arterial
seq.3518.54,-0.026232123231331173,-0.09712777712445941,-0.07089565389312824,14.525086196425415,0.08157481776879842,0.922170955783118,0.9540962676151283,TAFI,CPB2,Arterial
seq.3378.49,-0.0043013310366166735,0.10983402770533957,0.11413535874195624,9.91172019197974,0.08138788041295685,0.9223456135179877,0.9540962676151283,Kallikrein 7,KLK7,Arterial
seq.6937.251,0.05280413270159201,0.032924836431780236,-0.019879296269811775,8.051305652775556,0.08136808871088064,0.9223590577801857,0.9540962676151283,CA043,C1orf43,Arterial
seq.6913.189,0.07466525641453181,0.045675726836913455,-0.028989529577618356,8.452437681905788,0.0813675707861555,0.9223635813082887,0.9540962676151283,HMG-2,HMGB2,Arterial
seq.24686.19,-0.06898613554429112,-0.05631713020777873,0.012669005336512384,9.829872474084157,0.08124908645173437,0.9224673577944423,0.9540962676151283,ACBD4,ACBD4,Arterial
seq.11709.29,-0.041556078575400335,0.046568742562349996,0.08812482113775033,10.131968349300555,0.08099769345731103,0.9226961910163727,0.9541306911438392,CPT1B,CPT1B,Arterial
seq.21512.6,0.07214590463429893,-0.038458304052593206,-0.11060420868689214,9.096676737893304,0.08093726878370454,0.9227557212171738,0.9541306911438392,EDEM2,EDEM2,Arterial
seq.7802.53,0.05832055217827836,0.08832598657668811,0.030005434398409747,9.348998344809019,0.08013103681455444,0.9234900154957323,0.9547220461062678,Fc_MOUSE,,Arterial
seq.22491.10,0.016728264121059766,-0.06910283647686022,-0.08583110059791998,9.527441494285826,0.07989836204468787,0.9237020563136396,0.9547220461062678,LDB2,LDB2,Arterial
seq.23308.31,0.04191912379883789,-0.03204690687164913,-0.07396603067048702,8.769146518690556,0.07974679710225309,0.9238369914796509,0.9547220461062678,KCTD1,KCTD1,Arterial
seq.25497.35,-0.0018976508140351456,0.08956929208215314,0.09146694289618829,9.505928961791449,0.07974910301283131,0.923838108777339,0.9547220461062678,S14L4,SEC14L4,Arterial
